,index,_score,a_pc,address,am,asdi,b_level,brightness,cID,city,core,d_name,event_data.display_cord.x,event_data.display_cord.y,event_data.gyroscop_cord.x,event_data.gyroscop_cord.y,event_data.gyroscop_cord.z,fc_available,fm,im,lat,loc_info.lat,loc_info.long,loc_info.pin,long,memory,model,n_accessories,orientation,pID,pc_usage,pin,pm,res,s_name,sc,sc_available,state,usm,volume,wifi_add,wifi_ip,wm,sr_height,sr_width
160,160,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
161,161,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,80.5,810.0,-0.0264,-0.9692,-0.0701,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
162,162,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
163,163,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
164,164,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
165,165,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
166,166,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
167,167,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,280.0,662.5,-0.0881,-0.9618,0.0303,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
168,168,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
169,169,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
170,170,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,53.5,95.0,-0.125,-0.977,-0.1275,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
171,171,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
172,172,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,280.0,662.5,-0.0881,-0.9618,0.0303,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
173,173,0.0,6,0.0,26.315511,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.560221,24.153239,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765128384.0,0.0,1.083577,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.161296,896,414
174,174,0.0,6,0.0,26.24349,0.0,45.0,70.0,1,0.0,6,741,246.5,643.0,-0.1409,-0.9812,0.0684,0.0,2.636719,24.165039,0.0,29.150604,78.444214,246734.0,0.0,3840.0,741,0,0.0,22,10765254400.0,0.0,1.084391,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.208089,896,414
175,175,0.0,6,0.0,26.24349,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.636719,24.165039,0.0,29.150604,78.444214,246734.0,0.0,3840.0,741,0,0.0,22,10765254400.0,0.0,1.084391,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.208089,896,414
176,176,0.0,6,0.0,26.24349,0.0,45.0,70.0,1,0.0,6,741,280.0,665.0,-0.0775,-0.9885,-0.075,0.0,2.636719,24.165039,0.0,29.150604,78.444214,246734.0,0.0,3840.0,741,0,0.0,22,10765254400.0,0.0,1.084391,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.208089,896,414
177,177,0.0,6,0.0,26.24349,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.636719,24.165039,0.0,29.150604,78.444214,246734.0,0.0,3840.0,741,0,0.0,22,10765254400.0,0.0,1.084391,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.208089,896,414
178,178,0.0,6,0.0,26.24349,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.636719,24.165039,0.0,29.150604,78.444214,246734.0,0.0,3840.0,741,0,0.0,22,10765254400.0,0.0,1.084391,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.208089,896,414
179,179,0.0,6,0.0,26.24349,0.0,45.0,70.0,1,0.0,6,741,241.5,452.5,-0.2096,-0.9346,-0.1656,0.0,2.636719,24.165039,0.0,29.150604,78.444214,246734.0,0.0,3840.0,741,0,0.0,22,10765254400.0,0.0,1.084391,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.208089,896,414
180,180,0.0,6,0.0,26.24349,0.0,45.0,70.0,1,0.0,6,741,280.0,665.0,-0.0775,-0.9885,-0.075,0.0,2.636719,24.165039,0.0,29.150604,78.444214,246734.0,0.0,3840.0,741,0,0.0,22,10765254400.0,0.0,1.084391,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.208089,896,414
181,181,0.0,6,0.0,26.24349,0.0,45.0,70.0,1,0.0,6,741,241.5,452.5,-0.2096,-0.9346,-0.1656,0.0,2.636719,24.165039,0.0,29.150604,78.444214,246734.0,0.0,3840.0,741,0,0.0,22,10765254400.0,0.0,1.084391,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.208089,896,414
182,182,0.0,6,0.0,26.24349,0.0,45.0,70.0,1,0.0,6,741,241.5,452.5,-0.2096,-0.9346,-0.1656,0.0,2.636719,24.165039,0.0,29.150604,78.444214,246734.0,0.0,3840.0,741,0,0.0,22,10765254400.0,0.0,1.084391,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.208089,896,414
183,183,0.0,6,0.0,26.24349,0.0,45.0,70.0,1,0.0,6,741,241.5,452.5,-0.2096,-0.9346,-0.1656,0.0,2.636719,24.165039,0.0,29.150604,78.444214,246734.0,0.0,3840.0,741,0,0.0,22,10765254400.0,0.0,1.084391,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.208089,896,414
184,184,0.0,6,0.0,26.24349,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.636719,24.165039,0.0,29.150604,78.444214,246734.0,0.0,3840.0,741,0,0.0,22,10765254400.0,0.0,1.084391,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.208089,896,414
185,185,0.0,6,0.0,26.24349,0.0,45.0,70.0,1,0.0,6,741,241.5,452.5,-0.2096,-0.9346,-0.1656,0.0,2.636719,24.165039,0.0,29.150604,78.444214,246734.0,0.0,3840.0,741,0,0.0,22,10765254400.0,0.0,1.084391,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.208089,896,414
186,186,0.0,6,0.0,26.24349,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.636719,24.165039,0.0,29.150604,78.444214,246734.0,0.0,3840.0,741,0,0.0,22,10765254400.0,0.0,1.084391,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.208089,896,414
187,187,0.0,6,0.0,26.24349,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.636719,24.165039,0.0,29.150604,78.444214,246734.0,0.0,3840.0,741,0,0.0,22,10765254400.0,0.0,1.084391,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.208089,896,414
188,188,0.0,6,0.0,26.24349,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.636719,24.165039,0.0,29.150604,78.444214,246734.0,0.0,3840.0,741,0,0.0,22,10765254400.0,0.0,1.084391,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.208089,896,414
189,189,0.0,6,0.0,26.24349,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.636719,24.165039,0.0,29.150604,78.444214,246734.0,0.0,3840.0,741,0,0.0,22,10765254400.0,0.0,1.084391,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.208089,896,414
190,190,0.0,6,0.0,26.24349,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.636719,24.165039,0.0,29.150604,78.444214,246734.0,0.0,3840.0,741,0,0.0,22,10765254400.0,0.0,1.084391,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.208089,896,414
191,191,0.0,6,0.0,26.24349,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.636719,24.165039,0.0,29.150604,78.444214,246734.0,0.0,3840.0,741,0,0.0,22,10765254400.0,0.0,1.084391,0.0,43,382,0.0,0.0,71.614583,-9.12,0.0,0.0,21.208089,896,414
192,192,0.0,6,0.0,26.570638,0.0,45.0,70.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,2.438558,24.228923,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10765361600.0,0.0,1.085205,0.0,43,382,0.0,0.0,71.71875,-9.12,0.0,0.0,20.94279,896,414
193,193,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
194,194,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
195,195,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
196,196,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
197,197,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
198,198,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
199,199,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
200,200,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
201,201,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
202,202,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
203,203,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
204,204,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
205,205,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
206,206,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
207,207,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
208,208,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
209,209,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
210,210,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
211,211,0.0,6,0.0,25.692952,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.756266,22.827148,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10754830768.0,0.0,0.613607,0.0,43,382,0.0,0.0,70.0,-9.12,0.0,0.0,21.500244,896,414
212,212,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
213,213,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
214,214,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
215,215,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
216,216,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
217,217,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
218,218,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,154.5,807.5,-0.7103,-0.6293,0.0196,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
219,219,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
220,220,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
221,221,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
222,222,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
223,223,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,378.0,635.0,-0.432,-0.6885,0.827,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
224,224,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,378.0,635.0,-0.432,-0.6885,0.827,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
225,225,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,378.0,635.0,-0.432,-0.6885,0.827,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
226,226,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
227,227,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
228,228,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
229,229,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
230,230,0.0,6,0.0,25.984701,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.753418,22.630615,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755035888.0,0.0,0.623779,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.430257,896,414
231,231,0.0,6,0.0,26.016032,0.0,46.0,40.0,1,0.0,6,741,83.5,632.0,-0.7356,-0.5931,0.2807,0.0,4.768066,22.473958,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755451680.0,0.0,0.609131,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.537272,896,414
232,232,0.0,6,0.0,26.016032,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.768066,22.473958,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755451680.0,0.0,0.609131,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.537272,896,414
233,233,0.0,6,0.0,26.016032,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.768066,22.473958,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755451680.0,0.0,0.609131,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.537272,896,414
234,234,0.0,6,0.0,26.016032,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.768066,22.473958,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755451680.0,0.0,0.609131,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.537272,896,414
235,235,0.0,6,0.0,26.016032,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.768066,22.473958,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755451680.0,0.0,0.609131,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.537272,896,414
236,236,0.0,6,0.0,26.016032,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.768066,22.473958,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755451680.0,0.0,0.609131,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.537272,896,414
237,237,0.0,6,0.0,26.016032,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.768066,22.473958,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755451680.0,0.0,0.609131,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.537272,896,414
238,238,0.0,6,0.0,26.016032,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.768066,22.473958,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755451680.0,0.0,0.609131,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.537272,896,414
239,239,0.0,6,0.0,26.016032,0.0,46.0,40.0,1,0.0,6,741,0.0,0.0,0.0,0.0,0.0,0.0,4.768066,22.473958,0.0,0.0,0.0,0.0,0.0,3840.0,741,0,0.0,22,10755451680.0,0.0,0.609131,0.0,43,382,0.0,0.0,70.026042,-9.12,0.0,0.0,21.537272,896,414
